sentence_id,word_id,word,nFix,FFD,GPT,TRT,fixProp,task,source_sentence_id
0,0,Henry,1.0555555555555556,69.88888888888889,80.27777777777777,112.44444444444444,77.77777777777779,NR,0
0,1,Ford,1.3333333333333333,66.16666666666667,106.11111111111111,113.88888888888889,83.33333333333334,NR,0
0,2,with,1.2222222222222223,58.5,67.33333333333333,116.38888888888889,66.66666666666666,NR,0
0,3,his,1.0555555555555556,62.0,119.77777777777777,89.61111111111111,77.77777777777779,NR,0
0,4,son,1.1666666666666667,69.16666666666667,161.33333333333334,116.72222222222223,72.22222222222221,NR,0
0,5,Edsel,1.8888888888888888,149.61111111111111,196.5,261.5,88.88888888888889,NR,0
0,6,founded,2.111111111111111,107.88888888888889,166.55555555555554,229.38888888888889,94.44444444444444,NR,0
0,7,the,0.7222222222222222,59.333333333333336,65.27777777777777,69.61111111111111,61.111111111111114,NR,0
0,8,Ford,0.6666666666666666,60.111111111111114,73.16666666666667,73.72222222222223,50.0,NR,0
0,9,Foundation,1.7222222222222223,100.38888888888889,164.83333333333334,185.44444444444446,94.44444444444444,NR,0
0,10,in,0.8333333333333334,61.5,112.16666666666667,101.55555555555556,72.22222222222221,NR,0
0,11,1936,2.888888888888889,180.77777777777777,441.77777777777777,502.27777777777777,94.44444444444444,NR,0
0,12,as,0.7222222222222222,75.0,96.11111111111111,82.83333333333333,61.111111111111114,NR,0
0,13,a,0.7777777777777778,70.77777777777777,113.22222222222223,91.16666666666667,55.55555555555556,NR,0
0,14,local,1.4444444444444444,86.88888888888889,192.33333333333334,153.61111111111111,77.77777777777779,NR,0
0,15,philanthropic,2.888888888888889,118.27777777777777,369.77777777777777,316.0,94.44444444444444,NR,0
0,16,organization,1.7222222222222223,119.61111111111111,259.94444444444446,198.77777777777777,94.44444444444444,NR,0
0,17,with,0.5,53.22222222222222,65.38888888888889,60.666666666666664,38.88888888888889,NR,0
0,18,a,0.05555555555555555,5.666666666666667,5.666666666666667,5.666666666666667,5.555555555555555,NR,0
0,19,broad,1.7777777777777777,93.33333333333333,123.5,189.61111111111111,83.33333333333334,NR,0
0,20,charter,1.6111111111111112,109.94444444444444,213.44444444444446,189.22222222222223,83.33333333333334,NR,0
0,21,to,0.16666666666666666,16.055555555555557,16.055555555555557,16.055555555555557,16.666666666666664,NR,0
0,22,promote,2.0555555555555554,90.72222222222223,330.44444444444446,232.27777777777777,88.88888888888889,NR,0
0,23,human,1.8333333333333333,103.22222222222223,400.94444444444446,223.16666666666666,88.88888888888889,NR,0
0,24,welfare<EOS>,1.1111111111111112,111.83333333333333,764.3888888888889,166.66666666666666,61.111111111111114,NR,0
1,0,After,0.7222222222222222,76.22222222222223,81.0,90.72222222222223,55.55555555555556,NR,1
1,1,this,1.2222222222222223,74.5,82.44444444444444,129.33333333333334,72.22222222222221,NR,1
1,2,initial,1.7777777777777777,87.61111111111111,149.38888888888889,187.16666666666666,83.33333333333334,NR,1
1,3,success,1.6111111111111112,100.94444444444444,152.94444444444446,175.83333333333334,88.88888888888889,NR,1
1,4,Ford,1.8333333333333333,91.94444444444444,137.77777777777777,219.33333333333334,77.77777777777779,NR,1
1,5,left,1.6111111111111112,86.83333333333333,91.72222222222223,175.94444444444446,83.33333333333334,NR,1
1,6,Edison,3.1666666666666665,121.44444444444444,228.11111111111111,376.6666666666667,94.44444444444444,NR,1
1,7,Illuminating,2.7222222222222223,136.72222222222223,326.94444444444446,348.6111111111111,94.44444444444444,NR,1
1,8,and,1.0555555555555556,104.77777777777777,260.6111111111111,150.55555555555554,66.66666666666666,NR,1
1,9,with,1.7777777777777777,94.77777777777777,216.88888888888889,193.33333333333334,88.88888888888889,NR,1
1,10,other,1.4444444444444444,88.61111111111111,126.16666666666667,146.22222222222223,88.88888888888889,NR,1
1,11,investors,1.8333333333333333,104.77777777777777,357.55555555555554,207.77777777777777,88.88888888888889,NR,1
1,12,formed,1.6666666666666667,105.55555555555556,137.44444444444446,203.05555555555554,83.33333333333334,NR,1
1,13,the,0.6111111111111112,40.94444444444444,70.38888888888889,54.611111111111114,50.0,NR,1
1,14,Detroit,1.4444444444444444,85.11111111111111,280.05555555555554,155.16666666666666,77.77777777777779,NR,1
1,15,Automobile,2.111111111111111,117.72222222222223,367.1111111111111,262.3333333333333,94.44444444444444,NR,1
1,16,Company<EOS>,1.1666666666666667,107.72222222222223,660.8333333333334,154.66666666666666,72.22222222222221,NR,1
2,0,With,0.6111111111111112,37.55555555555556,55.611111111111114,66.05555555555556,38.88888888888889,NR,2
2,1,his,0.9444444444444444,79.38888888888889,99.22222222222223,111.55555555555556,66.66666666666666,NR,2
2,2,interest,2.111111111111111,133.11111111111111,204.22222222222223,268.22222222222223,94.44444444444444,NR,2
2,3,in,0.5,57.72222222222222,100.05555555555556,64.72222222222223,44.44444444444444,NR,2
2,4,race,1.5,92.66666666666667,130.66666666666666,181.0,83.33333333333334,NR,2
2,5,cars,0.7222222222222222,50.72222222222222,82.0,77.88888888888889,50.0,NR,2
2,6,he,0.7222222222222222,50.77777777777778,86.22222222222223,91.77777777777777,44.44444444444444,NR,2
2,7,formed,1.2222222222222223,86.0,101.55555555555556,125.11111111111111,83.33333333333334,NR,2
2,8,a,0.16666666666666666,15.666666666666666,15.666666666666666,15.666666666666666,16.666666666666664,NR,2
2,9,second,1.0,91.55555555555556,136.72222222222223,104.72222222222223,83.33333333333334,NR,2
2,10,company,1.3333333333333333,99.44444444444444,194.22222222222223,141.88888888888889,88.88888888888889,NR,2
2,11,the,0.2222222222222222,32.0,32.0,32.0,22.22222222222222,NR,2
2,12,Henry,1.8333333333333333,81.0,129.66666666666666,211.11111111111111,88.88888888888889,NR,2
2,13,Ford,1.6111111111111112,110.61111111111111,315.6111111111111,210.0,88.88888888888889,NR,2
2,14,Company<EOS>,1.3333333333333333,126.33333333333333,583.0,220.22222222222223,72.22222222222221,NR,2
3,0,During,1.1666666666666667,41.0,74.38888888888889,145.83333333333334,50.0,NR,3
3,1,this,1.2222222222222223,83.66666666666667,133.38888888888889,139.77777777777777,77.77777777777779,NR,3
3,2,period,1.5,99.88888888888889,104.11111111111111,159.61111111111111,88.88888888888889,NR,3
3,3,he,0.6666666666666666,67.0,67.0,83.77777777777777,50.0,NR,3
3,4,personally,2.2777777777777777,102.94444444444444,139.61111111111111,249.5,94.44444444444444,NR,3
3,5,drove,1.7777777777777777,107.0,181.66666666666666,198.5,94.44444444444444,NR,3
3,6,his,0.9444444444444444,58.72222222222222,69.38888888888889,89.61111111111111,61.111111111111114,NR,3
3,7,Quadricycle,4.333333333333333,135.05555555555554,478.3888888888889,621.6666666666666,94.44444444444444,NR,3
3,8,to,0.16666666666666666,19.166666666666668,19.166666666666668,19.166666666666668,16.666666666666664,NR,3
3,9,victory,2.111111111111111,98.22222222222223,205.88888888888889,233.22222222222223,94.44444444444444,NR,3
3,10,in,1.0,69.11111111111111,189.0,122.61111111111111,61.111111111111114,NR,3
3,11,a,0.8888888888888888,64.11111111111111,255.33333333333334,95.33333333333333,61.111111111111114,NR,3
3,12,race,0.9444444444444444,59.0,91.72222222222223,94.05555555555556,61.111111111111114,NR,3
3,13,against,1.6666666666666667,84.61111111111111,155.83333333333334,161.27777777777777,88.88888888888889,NR,3
3,14,Alexander,2.2222222222222223,87.27777777777777,114.05555555555556,216.22222222222223,83.33333333333334,NR,3
3,15,Winton,2.2777777777777777,120.11111111111111,264.77777777777777,277.72222222222223,83.33333333333334,NR,3
3,16,a,0.8333333333333334,60.333333333333336,81.11111111111111,72.55555555555556,66.66666666666666,NR,3
3,17,wellknown,1.8333333333333333,93.38888888888889,188.77777777777777,191.94444444444446,83.33333333333334,NR,3
3,18,driver,1.3888888888888888,104.66666666666667,104.66666666666667,148.0,88.88888888888889,NR,3
3,19,and,0.5,46.888888888888886,51.611111111111114,51.666666666666664,44.44444444444444,NR,3
3,20,the,0.9444444444444444,93.22222222222223,98.11111111111111,113.16666666666667,72.22222222222221,NR,3
3,21,heavy,1.8333333333333333,96.0,153.33333333333334,198.94444444444446,88.88888888888889,NR,3
3,22,favorite,2.388888888888889,123.33333333333333,315.1111111111111,295.8888888888889,94.44444444444444,NR,3
3,23,on,0.7222222222222222,66.72222222222223,100.72222222222223,89.33333333333333,55.55555555555556,NR,3
3,24,October,3.1666666666666665,108.05555555555556,219.61111111111111,392.94444444444446,88.88888888888889,NR,3
3,25,10,1.6666666666666667,120.27777777777777,557.0,243.38888888888889,77.77777777777779,NR,3
3,26,1901<EOS>,2.0555555555555554,160.16666666666666,1538.8333333333333,336.8333333333333,88.88888888888889,NR,3
4,0,Ford,1.1111111111111112,85.94444444444444,85.94444444444444,149.33333333333334,66.66666666666666,NR,4
4,1,was,1.8333333333333333,102.61111111111111,208.0,232.66666666666666,83.33333333333334,NR,4
4,2,forced,1.5,77.5,121.83333333333333,150.77777777777777,77.77777777777779,NR,4
4,3,out,1.0,83.0,155.77777777777777,110.83333333333333,72.22222222222221,NR,4
4,4,of,0.5,44.833333333333336,59.888888888888886,48.666666666666664,44.44444444444444,NR,4
4,5,the,0.3333333333333333,32.388888888888886,32.388888888888886,32.388888888888886,33.33333333333333,NR,4
4,6,company,1.5555555555555556,90.05555555555556,109.38888888888889,156.33333333333334,94.44444444444444,NR,4
4,7,by,0.4444444444444444,37.77777777777778,45.388888888888886,41.72222222222222,38.88888888888889,NR,4
4,8,the,1.0,68.61111111111111,107.05555555555556,112.55555555555556,61.111111111111114,NR,4
4,9,investors,1.1111111111111112,92.27777777777777,168.11111111111111,125.66666666666667,77.77777777777779,NR,4
4,10,including,1.4444444444444444,99.88888888888889,154.33333333333334,153.55555555555554,88.88888888888889,NR,4
4,11,Henry,1.6666666666666667,92.61111111111111,187.0,182.38888888888889,88.88888888888889,NR,4
4,12,M,0.7777777777777778,51.333333333333336,64.44444444444444,76.22222222222223,55.55555555555556,NR,4
4,13,Leland,2.2777777777777777,132.5,259.1111111111111,300.77777777777777,94.44444444444444,NR,4
4,14,in,0.5555555555555556,53.44444444444444,80.5,53.44444444444444,55.55555555555556,NR,4
4,15,1902,2.0555555555555554,102.72222222222223,197.05555555555554,256.1666666666667,88.88888888888889,NR,4
4,16,and,0.3333333333333333,37.05555555555556,58.05555555555556,37.05555555555556,33.33333333333333,NR,4
4,17,the,0.8333333333333334,86.05555555555556,117.72222222222223,98.16666666666667,72.22222222222221,NR,4
4,18,company,1.0555555555555556,90.38888888888889,191.55555555555554,100.0,88.88888888888889,NR,4
4,19,was,0.3333333333333333,25.11111111111111,25.11111111111111,25.11111111111111,33.33333333333333,NR,4
4,20,reorganized,2.6666666666666665,103.77777777777777,154.0,305.0,94.44444444444444,NR,4
4,21,as,0.5555555555555556,56.27777777777778,111.33333333333333,60.77777777777778,50.0,NR,4
4,22,Cadillac<EOS>,1.7777777777777777,101.72222222222223,960.3888888888889,252.5,94.44444444444444,NR,4
5,0,In,0.3333333333333333,41.44444444444444,41.44444444444444,50.666666666666664,22.22222222222222,NR,5
5,1,1891,3.8333333333333335,131.33333333333334,342.8888888888889,664.6111111111111,88.88888888888889,NR,5
5,2,Ford,1.8333333333333333,102.44444444444444,269.72222222222223,206.11111111111111,88.88888888888889,NR,5
5,3,became,1.7777777777777777,93.66666666666667,129.83333333333334,193.33333333333334,83.33333333333334,NR,5
5,4,an,1.0,56.888888888888886,71.16666666666667,91.94444444444444,66.66666666666666,NR,5
5,5,engineer,2.4444444444444446,105.05555555555556,166.77777777777777,247.94444444444446,94.44444444444444,NR,5
5,6,with,1.3888888888888888,76.05555555555556,88.33333333333333,145.72222222222223,77.77777777777779,NR,5
5,7,the,1.5,64.83333333333333,105.0,143.44444444444446,66.66666666666666,NR,5
5,8,Edison,1.7222222222222223,85.77777777777777,128.88888888888889,206.33333333333334,88.88888888888889,NR,5
5,9,Illuminating,2.5,114.88888888888889,276.55555555555554,276.6111111111111,94.44444444444444,NR,5
5,10,Company,2.3333333333333335,105.77777777777777,516.6666666666666,256.1666666666667,94.44444444444444,NR,5
5,11,and,0.8333333333333334,58.0,58.0,88.27777777777777,55.55555555555556,NR,5
5,12,after,1.1666666666666667,92.72222222222223,156.16666666666666,128.05555555555554,83.33333333333334,NR,5
5,13,his,0.7777777777777778,69.55555555555556,81.44444444444444,90.33333333333333,55.55555555555556,NR,5
5,14,promotion,1.8333333333333333,102.94444444444444,383.6111111111111,181.88888888888889,94.44444444444444,NR,5
5,15,to,0.5,43.388888888888886,50.22222222222222,49.611111111111114,38.88888888888889,NR,5
5,16,Chief,0.9444444444444444,75.38888888888889,75.38888888888889,87.33333333333333,83.33333333333334,NR,5
5,17,Engineer,1.5,111.88888888888889,137.94444444444446,179.55555555555554,83.33333333333334,NR,5
5,18,in,0.2222222222222222,27.22222222222222,27.22222222222222,27.22222222222222,22.22222222222222,NR,5
5,19,1893,2.611111111111111,189.72222222222223,671.6111111111111,458.05555555555554,88.88888888888889,NR,5
5,20,he,0.3333333333333333,43.55555555555556,47.94444444444444,43.55555555555556,33.33333333333333,NR,5
5,21,had,1.1666666666666667,84.38888888888889,112.22222222222223,121.83333333333333,72.22222222222221,NR,5
5,22,enough,1.0,78.94444444444444,98.83333333333333,98.61111111111111,77.77777777777779,NR,5
5,23,time,0.5,45.72222222222222,50.166666666666664,50.166666666666664,44.44444444444444,NR,5
5,24,and,0.6666666666666666,46.5,46.5,63.5,50.0,NR,5
5,25,money,1.2222222222222223,84.5,120.33333333333333,118.27777777777777,83.33333333333334,NR,5
5,26,to,0.2222222222222222,17.666666666666668,53.833333333333336,17.666666666666668,22.22222222222222,NR,5
5,27,devote,1.0555555555555556,86.61111111111111,107.55555555555556,112.11111111111111,83.33333333333334,NR,5
5,28,attention,1.2777777777777777,101.38888888888889,192.88888888888889,145.77777777777777,83.33333333333334,NR,5
5,29,to,0.3888888888888889,35.94444444444444,49.94444444444444,41.833333333333336,33.33333333333333,NR,5
5,30,his,0.5555555555555556,56.611111111111114,79.88888888888889,68.33333333333333,44.44444444444444,NR,5
5,31,personal,1.0,127.5,145.5,142.16666666666666,83.33333333333334,NR,5
5,32,experiments,1.4444444444444444,105.27777777777777,128.11111111111111,167.94444444444446,88.88888888888889,NR,5
5,33,on,0.3888888888888889,36.72222222222222,36.72222222222222,48.611111111111114,27.77777777777778,NR,5
5,34,internal,1.6666666666666667,110.11111111111111,271.3333333333333,198.83333333333334,88.88888888888889,NR,5
5,35,combustion,1.6111111111111112,118.61111111111111,346.6111111111111,190.94444444444446,83.33333333333334,NR,5
5,36,engines<EOS>,1.3333333333333333,84.11111111111111,763.3333333333334,145.94444444444446,77.77777777777779,NR,5
6,0,These,0.5,56.05555555555556,56.05555555555556,62.111111111111114,44.44444444444444,NR,6
6,1,experiments,1.7222222222222223,86.11111111111111,128.16666666666666,203.83333333333334,88.88888888888889,NR,6
6,2,culminated,2.7222222222222223,107.38888888888889,247.11111111111111,297.94444444444446,94.44444444444444,NR,6
6,3,in,0.5,43.333333333333336,60.22222222222222,47.72222222222222,44.44444444444444,NR,6
6,4,1896,2.611111111111111,207.61111111111111,354.44444444444446,520.1666666666666,94.44444444444444,NR,6
6,5,with,0.7777777777777778,76.05555555555556,98.05555555555556,94.94444444444444,55.55555555555556,NR,6
6,6,the,0.6111111111111112,37.0,54.111111111111114,51.44444444444444,44.44444444444444,NR,6
