sentence_id,word_id,word,nFix,FFD,GPT,TRT,fixProp,task,source_sentence_id
0,0,Presents,35.23777437858472,5.437786830844502,6.471397935341388,15.103902157644988,98.12359782484502,SR,0
0,1,a,12.438940250976922,2.525792334305077,6.83531990930851,3.5942945299528795,65.42934780354831,SR,0
0,2,good,34.1521156106034,3.907296700105176,8.795156594801178,11.982819507535151,89.95003531952084,SR,0
0,3,case,23.295527930790158,4.249286751442945,9.61314635280067,9.58375387427512,89.95003531952084,SR,0
0,4,while,33.066456842622074,4.902792493108189,12.163938904276646,11.759650611417939,98.12359782484502,SR,0
0,5,failing,40.66606821849135,4.205268229983629,8.057296445748571,15.327071053762198,89.95003531952084,SR,0
0,6,to,9.18196394703295,2.00772819713004,2.598466836241739,2.8328947667294484,49.08222279289997,SR,0
0,7,provide,37.409091914547375,5.840725604202864,9.115675030588735,13.682841392663326,98.12359782484502,SR,0
0,8,a,7.010646411070303,1.249255211984888,1.2729895549119465,2.2323078845316573,32.735097782251614,SR,0
0,9,reason,38.49475068252869,5.038234097598394,14.207243932422323,13.495773347388603,98.12359782484502,SR,0
0,10,for,5.924987643088979,1.391468896699604,1.663621398528031,1.7170502861433876,32.735097782251614,SR,0
0,11,us,1.5823525711636837,0.4501497454926735,0.4850484002675355,0.5585411636525652,8.214410266279081,SR,0
0,12,to,10.267622715014273,2.840694064744806,6.548188810582157,4.0668874864363875,49.08222279289997,SR,0
0,13,care,24.381186698771483,4.2966913130145175,12.434376334472397,8.796098946802605,98.12359782484502,SR,0
0,14,beyond,28.723821770696777,3.7515388549414395,20.32714281574099,9.38684014240699,98.12359782484502,SR,0
0,15,the,4.839328875107654,0.9309674414329043,0.9591485865366289,1.326504717938266,24.561535276927444,SR,0
0,16,very,22.209869162808836,4.00210582324832,12.861734248855807,7.78527512321288,89.95003531952084,SR,0
0,17,basic,27.63816300271546,4.4050445966066825,8.260959201821915,10.17777696541064,98.12359782484502,SR,0
0,18,dictums,31.98079807464075,4.530328080760123,8.351105011887165,12.018920358377642,89.95003531952084,SR,0
0,19,of,5.924987643088979,2.011114237242295,2.0242046387890333,2.071495003506019,40.9086602875758,SR,0
0,20,human,21.12421039482751,4.807983369965044,11.823388066252367,8.45149991603338,89.95003531952084,SR,0
0,21,decency<EOS>,16.781575322902217,4.621751163791012,52.242098312545764,6.347804880575542,81.77647281419668,SR,0
1,0,Beautifully,28.723821770696777,4.00210582324832,5.817006128941792,9.76425812848757,98.12359782484502,SR,1
1,1,crafted,37.409091914547375,4.8960204128836775,8.658268512850242,13.955238721747572,98.12359782484502,SR,1
1,2,engaging,36.323433146566046,5.197377982874386,10.721605943232639,16.337894877351925,98.12359782484502,SR,1
1,3,filmmaking,30.89513930665943,4.83168565075083,11.088866650905882,11.365823147681681,89.95003531952084,SR,1
1,4,that,10.267622715014273,2.427597171049678,2.7053063148375918,3.387535111491344,49.08222279289997,SR,1
1,5,should,20.038551626846186,5.0483922179351595,9.145723633943817,7.3816019728832165,98.12359782484502,SR,1
1,6,attract,17.86723409088354,3.8937525396561554,5.025726240591261,6.078689447022433,81.77647281419668,SR,1
1,7,upscale,20.038551626846186,5.139815300966049,6.361219723039415,8.431808542846568,89.95003531952084,SR,1
1,8,audiences,26.55250423473413,5.163517581751835,12.00701842008899,11.323158505776922,98.12359782484502,SR,1
1,9,hungry,25.466845466752808,5.905060366335711,7.369517302287772,10.148239905630422,98.12359782484502,SR,1
1,10,for,9.18196394703295,1.774091429384435,2.525014694707091,3.0133990209419004,40.9086602875758,SR,1
1,11,quality,18.952892858864864,5.0585503382719255,8.257620468115796,7.512877794128634,89.95003531952084,SR,1
1,12,and,7.010646411070303,1.8519703519663038,1.867284154601375,2.271690630905283,40.9086602875758,SR,1
1,13,a,7.010646411070303,1.7131427073638423,1.7303960726504384,2.137132914128728,40.9086602875758,SR,1
1,14,nostalgic,34.1521156106034,4.940038934342995,13.085429407165872,12.750783061820854,89.95003531952084,SR,1
1,15,twisty,18.952892858864864,4.750420688056707,5.142581920305474,6.869626270026083,89.95003531952084,SR,1
1,16,yarn,5.924987643088979,2.2989276467839828,2.307997003809266,2.3504561236525343,40.9086602875758,SR,1
1,17,that,22.209869162808836,3.2436328381031676,8.905334807103149,7.483340734348415,89.95003531952084,SR,1
1,18,will,12.438940250976922,3.084488952827176,5.88711953677032,4.22441847193089,65.42934780354831,SR,1
1,19,keep,15.695916554920894,3.4637254453997524,5.97058787942333,5.284470728487649,81.77647281419668,SR,1
1,20,them,14.610257786939568,3.182684116082575,7.8536336896752275,4.549326129513302,73.6029103088725,SR,1
1,21,guessing<EOS>,25.466845466752808,4.916336653557209,44.28255715715476,9.908661531857533,89.95003531952084,SR,1
2,0,Bread,21.12421039482751,5.830567483866098,6.751851566655501,9.682210740209184,89.95003531952084,SR,2
2,1,My,23.295527930790158,3.809101536849777,9.68993722804144,9.27197379881725,81.77647281419668,SR,2
2,2,Sweet,41.75172698647266,4.987443495914567,13.82328955621848,14.020876632370282,98.12359782484502,SR,2
2,3,has,16.781575322902217,3.5348322877571103,5.342905942672697,5.986796372150639,73.6029103088725,SR,2
2,4,so,16.781575322902217,3.2605630386644435,4.020767395049024,5.6159421771323315,73.6029103088725,SR,2
2,5,many,21.12421039482751,4.391500436157662,5.486471492035873,7.5456967494399905,81.77647281419668,SR,2
2,6,flaws,21.12421039482751,3.274107199113464,8.871947470041945,6.433134164385065,81.77647281419668,SR,2
2,7,it,4.839328875107654,1.2831156131074395,1.3063768919731507,1.3658874643118923,32.735097782251614,SR,2
2,8,would,21.12421039482751,4.543872241209143,5.483132758329754,7.345501122040726,89.95003531952084,SR,2
2,9,be,8.096305179051626,2.3226299275697686,2.7086450485437124,2.70161894548403,49.08222279289997,SR,2
2,10,easy,23.295527930790158,3.7109063735943777,8.144103522107702,7.345501122040726,89.95003531952084,SR,2
2,11,for,10.267622715014273,2.4309832111619336,3.5066024043064847,3.548347992516982,49.08222279289997,SR,2
2,12,critics,14.610257786939568,4.00210582324832,4.304559760069257,5.445283609513286,73.6029103088725,SR,2
2,13,to,16.781575322902217,3.87682233909488,6.998917860908409,5.704553356472989,81.77647281419668,SR,2
2,14,shred,27.63816300271546,5.674809638702361,37.30794244506928,10.289361413469248,98.12359782484502,SR,2
2,15,it<EOS>,7.010646411070303,2.6341456178972416,14.057000915646906,2.9608886924437323,40.9086602875758,SR,2
3,0,Slow,25.466845466752808,5.28541502579302,5.549907432452161,9.810204665923468,81.77647281419668,SR,3
3,1,silly,35.23777437858472,4.570960562107184,9.713308363984282,13.239785495960039,98.12359782484502,SR,3
3,2,and,22.209869162808836,3.500971886634559,8.65492977914412,6.958237449366741,89.95003531952084,SR,3
3,3,unintentionally,71.06451372196841,6.9987513225941225,17.666172051963045,31.697165963065945,98.12359782484502,SR,3
3,4,hilarious<EOS>,30.89513930665943,5.5596842748856865,41.40122996877286,12.458694359549796,89.95003531952084,SR,3
4,0,Ultimately,49.351338362341934,4.7978252496282785,7.95379570085884,19.321137915154072,98.12359782484502,SR,4
4,1,feels,42.83738575445399,4.743648607832196,10.601411529812307,15.356608113542418,98.12359782484502,SR,4
4,2,emp11111ty,94.94900661755753,4.178179909085587,24.717577639289303,36.30494728878015,98.12359782484502,SR,4
4,3,and,11.353281482995598,2.701866420142345,13.579561995671693,4.148934874714774,57.25578529822415,SR,4
4,4,unsatisfying,50.43699713032325,5.417470590170971,23.76269979933887,19.898751528633916,98.12359782484502,SR,4
4,5,like,9.18196394703295,1.8993749135378757,4.568319722852768,2.895250781821023,40.9086602875758,SR,4
4,6,swallowing,29.809480538678102,4.174793868973333,13.626304267557376,9.80035897933006,89.95003531952084,SR,4
4,7,a,0.0,0.0,0.0,0.0,0.0,SR,4
4,8,Communion,39.58040945051002,3.7447667747169295,46.225700174116824,12.379928866802544,98.12359782484502,SR,4
4,9,wafer,17.86723409088354,5.342977707701357,8.157458456932183,6.974646927022418,98.12359782484502,SR,4
4,10,without,25.466845466752808,2.9084148669899084,39.988945611083956,7.713073421527899,81.77647281419668,SR,4
4,11,the,8.096305179051626,2.8880986263163777,18.337257526893243,3.656650545044453,40.9086602875758,SR,4
4,12,wine<EOS>,14.610257786939568,3.8395758978600734,28.3534586452544,4.831569145190953,81.77647281419668,SR,4
5,0,Exudes,35.23777437858472,5.011145776700353,7.549808922418272,15.786536428121165,89.95003531952084,SR,5
5,1,the,26.55250423473413,4.59466284289297,8.03392530980573,10.525657891711,81.77647281419668,SR,5
5,2,fizz,23.295527930790158,3.721064493931143,9.34270892260492,8.933938559110295,81.77647281419668,SR,5
5,3,of,16.781575322902217,2.9524333884492258,7.249322888867438,4.930026011125017,73.6029103088725,SR,5
5,4,a,12.438940250976922,2.8136057438467645,5.576617302101124,3.5549117835792536,65.42934780354831,SR,5
5,5,Busby,35.23777437858472,4.889248332659168,12.434376334472397,13.741915512223764,98.12359782484502,SR,5
5,6,Berkeley,28.723821770696777,5.204150063098897,10.80507428588565,10.899793982260444,98.12359782484502,SR,5
5,7,musical,21.12421039482751,4.970513295353292,6.210976706263998,7.978906959549873,98.12359782484502,SR,5
